regcode;regname;ufcode;ufname;microcode;microname;pop;women15_49;propW25_34;child0_4;TFR;depRatio.youth;depRatio.elder;sexRatio;religPent;religCat;religNone;educNone.fem;educNone.mal;educPrim.fem;educPrim.mal;educSecd.fem;educSecd.mal;educTerc.fem;educTerc.mal;meanInc;pbf;qInfant.fem;qInfant.mal;qAdult.fem;qAdult.mal;q0_5.fem;q0_5.mal;e0.mal;e0.fem;e20.mal;e20.fem;e40.mal;e40.fem;e60.mal;e60.fem;brancos10;nulos10;pt10;uteis10;brancos14;nulos14;pt14;uteis14;brancos18;nulos18;pt18;novo18;mdb18;psl18;uteis18
3;Sudeste;32;ES;32006;Linhares;  308523;  86864,000;0,3133864; 23959,0063;1,852697;0,3652941;0,08772038;0,9999287;0,15755371;0,6247416;0,082504508;0,5264471;0,5469528;0,12925172;0,14579857;0,24112077;0,24027132;0,10191875;0,065603949; 784,8017;0,126676138;0,008419470;0,013541245;0,09771414;0,2162759;0,011210193;0,015664047;70,86251;79,60629;52,95632;60,96920;36,34598;42,12028;20,45666;24,49370;  6372; 10100;  62985; 165437;  8499; 10501;  52601; 169849;  6327; 12769;  45393;  3806; 1639;  98427; 176698
3;Sudeste;32;ES;32007;Afonso Cláudio;  132069;  35764,000;0,3110950;  8737,7259;1,648098;0,3284563;0,12056299;1,0312058;0,08395491;0,6130848;0,044844955;0,6594490;0,7081313;0,10534805;0,12434568;0,15541515;0,13239025;0,07951521;0,034670274; 643,8839;0,180543875;0,008605375;0,014829922;0,08308441;0,1769543;0,009817768;0,016681773;73,15370;79,74802;55,00363;60,75625;37,51036;41,57276;21,11722;23,64151;  3248;  4693;  25755;  77538;  3376;  3926;  21426;  78790;  3072;  5760;  15144;  1835;  852;  47317;  78933
3;Sudeste;32;ES;32008;Santa Teresa;  104527;  27817,270;0,3035340;  6463,6738;1,589506;0,3138963;0,12673438;1,0370074;0,05992680;0,5559390;0,019194532;0,6769898;0,7068772;0,09580537;0,12761619;0,15111133;0,12750557;0,07549828;0,037673874; 656,8256;0,125161400;0,007349581;0,012234249;0,07609249;0,1832528;0,009495581;0,014408194;72,76073;80,46944;54,48128;61,54485;36,74043;42,26176;20,59069;24,20504;  2444;  3362;  27467;  63775;  2565;  3090;  21927;  65057;  2225;  4546;  14097;  1455;  606;  38049;  64872
3;Sudeste;32;ES;32009;Vitória; 1565393; 460821,127;0,3222957;109154,4550;1,564568;0,3177105;0,09010382;0,9380032;0,21214538;0,4788004;0,130659311;0,3756872;0,3727961;0,15234926;0,16143927;0,30501389;0,31814638;0,16429125;0,145022010;1227,3842;0,062873521;0,010842153;0,014313848;0,10012653;0,2321948;0,012832051;0,016743779;69,27014;78,81035;51,69799;60,17718;35,29994;41,21600;19,49848;23,67425; 25319; 34544; 295300; 844957; 37284; 39354; 258540; 865192; 25837; 44058; 201477; 23873;12138; 493900; 921346
3;Sudeste;32;ES;32010;Guarapari;  185114;  51619,000;0,3145547; 12416,5813;1,612200;0,3274133;0,11148772;0,9829465;0,12772186;0,6218295;0,081681412;0,4918322;0,5368000;0,13915515;0,14998998;0,25499050;0,24106626;0,11232705;0,069952276; 868,2823;0,089915498;0,009909946;0,013884051;0,08948773;0,2092891;0,011525631;0,016106242;71,54811;79,77980;53,50189;61,05817;36,61248;42,04327;20,76850;24,24003;  3879;  5152;  34733; 105380;  4961;  5673;  28155; 111197;  3837;  7099;  21023;  2611; 1411;  72227; 116262
3;Sudeste;32;ES;32011;Alegre;  158303;  42452,000;0,3030953; 11284,3713;1,819809;0,3634950;0,12049722;1,0078002;0,17199071;0,5523510;0,113238277;0,6488399;0,6835328;0,10208207;0,12236628;0,15403550;0,14546049;0,09467716;0,048100361; 590,1920;0,205285593;0,011186810;0,017341506;0,10637893;0,2010083;0,013093716;0,020689157;71,47787;78,04153;53,70167;59,43389;36,27522;40,54585;20,45547;23,09804;  3021;  6217;  30381;  86843;  3439;  5372;  30204;  85889;  3209;  5736;  20076;  1285;  706;  47194;  86115
3;Sudeste;32;ES;32012;Cachoeiro de Itapemirim;  332189;  92485,000;0,3030762; 21459,6081;1,588592;0,3150458;0,12075198;0,9776569;0,12708227;0,6699127;0,061282080;0,5203834;0,5614502;0,14560370;0,15909795;0,22795708;0,21105978;0,10472625;0,067383059; 771,3738;0,090435741;0,011460795;0,015247009;0,09593403;0,2070363;0,013284588;0,018551185;71,00452;78,97192;53,06833;60,32448;35,63420;41,20305;19,88121;23,63402;  7075;  8490;  60152; 183883;  7636;  8789;  57486; 185040;  6598;  9711;  34774;  2777; 1690; 113727; 183582
3;Sudeste;32;ES;32013;Itapemirim;   75442;  20551,000;0,3088414;  5474,9271;1,804651;0,3590411;0,11708362;0,9972467;0,21832479;0,3668602;0,180374856;0,5960416;0,6529195;0,14112375;0,15074978;0,18763450;0,15612832;0,07434797;0,040202424; 529,6169;0,200486519;0,011285886;0,012517364;0,09687237;0,2178713;0,012837804;0,014680263;71,46677;79,06178;53,25242;60,28385;35,95947;41,00414;20,60609;23,56640;  1278;  2088;  15479;  43131;  1333;  1847;  14916;  45798;  1235;  2141;  11834;   556;  387;  32297;  52426
3;Sudeste;33;RJ;33001;Itaperuna;  195119;  53057,000;0,2985468; 11850,8487;1,541912;0,3039724;0,14239074;0,9572379;0,14719431;0,5953493;0,073185024;0,5166626;0,5547324;0,13234962;0,14606057;0,23083348;0,21874699;0,11787838;0,079056100; 740,6702;0,112625345;0,011564357;0,016049438;0,10654668;0,2078951;0,013847450;0,018814326;70,95545;77,40715;52,77118;58,83692;35,05148;39,80724;19,44076;22,37750;  3926;  8240;  37375; 108364;  3933;  8214;  40205; 108257;  2875;  7627;  22012;  1310;  981;  65430; 108373
3;Sudeste;33;RJ;33002;Santo Antônio de Pádua;  122374;  32634,000;0,2979408;  7079,9784;1,499314;0,2961349;0,15949013;0,9653107;0,13048615;0,6195292;0,084223029;0,5278703;0,5699511;0,13294689;0,14259256;0,25765236;0,22880118;0,08065874;0,058384358; 683,1792;0,119862879;0,010812948;0,016771017;0,11029725;0,2159560;0,012479758;0,019135452;70,32845;77,64825;52,24198;58,98906;34,75302;40,07978;19,19780;22,73566;  2878;  5457;  25706;  70194;  2636;  5741;  29029;  71508;  1851;  5581;  14241;   756;  626;  43641;  71505
3;Sudeste;33;RJ;33003;Campos dos Goytacazes;  587975; 162817,000;0,3023272; 39800,3947;1,675890;0,3329643;0,12542434;0,9404155;0,13271539;0,5156456;0,141800773;0,4883559;0,5388863;0,14167019;0,15141493;0,25793195;0,23546931;0,10940628;0,071126649; 714,0099;0,106529107;0,015372175;0,019076262;0,12123804;0,2502555;0,018042258;0,021617706;67,95055;76,08786;50,35227;57,84983;33,69791;38,99240;18,41557;21,85397; 16785; 25985; 116435; 312641; 19426; 28010; 112947; 282562; 14062; 33020;  53403;  2907; 3301; 177228; 313142
3;Sudeste;33;RJ;33004;Macaé;  261540;  77058,000;0,3290379; 19580,1141;1,656851;0,3270946;0,07740646;0,9854549;0,15937104;0,4183483;0,183910215;0,3851900;0,3898528;0,15986795;0,15953704;0,32356404;0,34616379;0,12927766;0,102293782;1112,9337;0,079432572;0,010231036;0,014535245;0,10115779;0,1973926;0,011591458;0,017353766;70,72563;78,23268;52,74915;59,43841;35,10514;40,36733;18,97765;22,84062;  5227;  7712;  53729; 128047;  7732; 11293;  47711; 132551;  5048; 10261;  26639;  2380; 1058;  76820; 139887
3;Sudeste;33;RJ;33005;Três Rios;  155644;  42557,000;0,2928308; 10324,5743;1,692169;0,3202013;0,13013839;0,9364487;0,12937682;0,6366385;0,053336609;0,4824107;0,5020898;0,15785516;0,17018683;0,26269362;0,25552976;0,09578305;0,070497257; 755,8927;0,112970930;0,009958648;0,017093438;0,12575988;0,2281781;0,011835549;0,019595467;68,67877;76,54816;50,58915;57,74525;33,04941;38,75098;17,45404;21,86284;  3338;  6363;  39305;  92171;  4431;  7295;  37000;  91291;  3151;  7570;  19555;  1722; 1286;  45685;  90253
3;Sudeste;33;RJ;33006;Cantagalo-Cordeiro;   62963;  17063,000;0,2987165;  4076,2661;1,648640;0,3219980;0,14380868;0,9539770;0,11601493;0,6430244;0,082736143;0,4922289;0,5452540;0,13618502;0,15170605;0,27704984;0,23956382;0,09134126;0,062390879; 734,6787;0,116147807;0,017755300;0,024274983;0,12506440;0,2201877;0,019981579;0,027167058;69,38459;76,96208;51,97890;58,88294;34,35282;40,11391;18,90569;23,22324;  1261;  3146;  15769;  38415;  1412;  3622;  13913;  38071;  1078;  3593;   7911;   606;  372;  20338;  37269
3;Sudeste;33;RJ;33007;Nova Friburgo;  233245;  64258,000;0,3004606; 13635,7386;1,459791;0,2864262;0,13395985;0,9419606;0,14541879;0,5402233;0,133073208;0,5139045;0,5494436;0,15449456;0,16132893;0,21796072;0,19322075;0,11278478;0,094724592; 972,3771;0,051955356;0,013514430;0,017409077;0,12012830;0,2371585;0,017647879;0,023391937;68,57499;76,71536;51,41378;58,67224;34,21590;39,89236;18,97681;22,76673;  7038; 12197;  43834; 136163;  7706; 16368;  35865; 127617;  5223; 13614;  15290;  2751; 1044;  80860; 131018
3;Sudeste;33;RJ;33008;Santa Maria Madalena;   29505;   7511,000;0,2865131;  1904,3876;1,788583;0,3212260;0,15612406;1,0341262;0,13782638;0,6295033;0,092602777;0,6127050;0,7132890;0,11663461;0,11611110;0,21984222;0,14767848;0,04981323;0,022921439; 566,2991;0,154569728;0,017651786;0,016046340;0,10258235;0,2172923;0,020595404;0,018450599;71,10738;77,97781;52,96016;59,99754;35,48288;41,10709;20,20514;23,60636;   636;  1883;   7749;  16971;   661;  1728;   6956;  16909;   536;  2101;   4500;   157;  195;   8429;  16254
3;Sudeste;33;RJ;33009;Bacia de São João;  162372;  46490,000;0,3296408; 11985,8033;1,679149;0,3407311;0,08683868;0,9817414;0,18203677;0,3806589;0,172916134;0,4011146;0,4384915;0,15687289;0,14752143;0,31629843;0,31010252;0,12437349;0,102369034;1046,5094;0,084883189;0,010722209;0,013519341;0,09492227;0,1964120;0,013563814;0,016115020;71,43793;78,46514;53,26469;59,81015;35,62595;40,61302;19,59819;22,99746;  2643;  4828;  26721;  75227;  4048;  7206;  24975;  85085;  2175;  6226;  10809;  1345;  651;  61100;  92255
3;Sudeste;33;RJ;33010;Lagos;  538470; 148390,000;0,3007143; 36226,8464;1,678665;0,3380861;0,11714536;0,9605323;0,19086493;0,3930810;0,176754157;0,4289718;0,4576941;0,17063334;0,17438117;0,28588336;0,27471734;0,11369968;0,092441164; 901,9835;0,110709401;0,012812029;0,013491983;0,10669835;0,2241252;0,015486419;0,016276667;69,54481;77,47192;51,51312;58,99207;34,30197;39,91665;18,63112;22,55705;  9636; 17809;  90332; 277726; 13111; 23642;  83617; 290668;  8630; 19516;  33282;  2940; 2582; 215178; 313823
3;Sudeste;33;RJ;33011;Vale do Paraíba Fluminense;  680011; 192071,000;0,3029921; 42031,2791;1,498441;0,2958636;0,11201509;0,9339427;0,13075527;0,5622453;0,087772211;0,4219101;0,4057359;0,16688736;0,17098535;0,27981237;0,30437545;0,12976002;0,117101986; 938,0862;0,076502961;0,013517807;0,014150739;0,10947627;0,2138303;0,015915993;0,016786908;69,93034;77,12616;51,74088;58,62270;34,30239;39,50573;18,45781;22,21809; 12845; 23106; 169163; 402174; 15713; 27377; 140927; 404442; 12075; 26848;  73606;  8000; 3843; 230395; 402661
3;Sudeste;33;RJ;33012;Barra do Piraí;  175182;  47651,830;0,2944895; 10612,4469;1,548747;0,3057325;0,14140407;0,9173443;0,11090727;0,6292072;0,070319829;0,4385075;0,4591766;0,17595870;0,17900351;0,26314047;0,27229386;0,12118540;0,088547974; 812,0310;0,096490760;0,018130193;0,022469004;0,11442915;0,2227075;0,020118438;0,024594580;69,54448;77,27888;51,79113;59,15083;33,98915;40,23701;18,68114;23,07231;  3092;  6200;  46750; 101112;  4149;  7441;  37162;  97467;  3605;  7920;  20394;  1568; 1565;  47774;  92664
3;Sudeste;33;RJ;33013;Baía da Ilha Grande;  207044;  59401,464;0,3209550; 14220,4218;1,585278;0,3484048;0,07712924;1,0020887;0,21030399;0,4520322;0,152350418;0,4695365;0,4937362;0,18781608;0,18628285;0,25423963;0,24588571;0,08428068;0,070475416; 916,6991;0,070326069;0,010378438;0,014363958;0,09501877;0,1982846;0,012164923;0,017082898;70,93135;77,73047;53,06987;59,03737;35,85038;39,85166;19,58764;22,12410;  3692;  5072;  37379;  82780;  5782;  8310;  37327; 102047;  3095;  7094;  15946;  1435;  730;  71488; 108038
3;Sudeste;33;RJ;33014;Vassouras;  163707;  45456,000;0,2850889;  9237,8115;1,437237;0,2921439;0,13418625;0,9515181;0,17976242;0,4650061;0,158889792;0,4787383;0,5013186;0,16079669;0,17103605;0,26269745;0,25346687;0,09692325;0,073163897; 744,7169;0,117683111;0,014232333;0,016054357;0,12490152;0,2155997;0,016251216;0,018219676;69,83272;76,16550;51,57245;57,67909;33,63710;38,65067;18,06797;21,72822;  2891;  6366;  36043;  95223;  3508;  7218;  33481;  95278;  2831;  6906;  15755;  1180; 1029;  54940;  94190
3;Sudeste;33;RJ;33015;Serrana;  479914; 132730,000;0,2922022; 28146,8603;1,480793;0,3035784;0,13693149;0,9158396;0,11422381;0,5313920;0,116813393;0,4902586;0,4959209;0,15941891;0,16626260;0,22563082;0,22266489;0,12313157;0,113445761;1038,4858;0,063429179;0,018916866;0,019374091;0,12182164;0,2341129;0,022009057;0,023177658;68,53609;75,53205;50,86021;57,77009;33,01890;38,85278;17,84627;21,74565; 12496; 19825;  73602; 274558; 11897; 20075;  60869; 224811;  9647; 22364;  23039;  7440; 3107; 170706; 262259
3;Sudeste;33;RJ;33016;Macacu-Caceribu;  109824;  30500,000;0,3046885;  6849,9793;1,533084;0,3184213;0,11690668;0,9808095;0,19946185;0,3670966;0,228797665;0,5064320;0,5433906;0,15555645;0,15453251;0,25422010;0,24326047;0,08315074;0,057663779; 724,1234;0,135273132;0,017884726;0,011721725;0,11844009;0,2115009;0,020395282;0,013489128;70,45587;76,52868;51,93499;58,52656;34,15844;39,53473;18,45099;22,46227;  2498;  4593;  25564;  62299;  3075;  5221;  23593;  63232;  2093;  4831;  10627;   609;  512;  38794;  63460
3;Sudeste;33;RJ;33017;Itaguaí;  223733;  62527,000;0,3052441; 15576,4764;1,698768;0,3438872;0,09353900;0,9811829;0,21058607;0,3504838;0,200033929;0,4489118;0,4563301;0,18325641;0,19408911;0,28791421;0,29005922;0,07799094;0,058142743; 724,9468;0,109932548;0,011867006;0,017619186;0,12506617;0,2369199;0,013359287;0,019757834;68,57737;75,76688;50,71714;57,03393;33,53002;38,01412;18,09063;21,00087;  4801;  7268;  53359; 116672;  6193;  9276;  47066; 123871;  3956;  8510;  17626;   957; 1126;  84672; 127683
3;Sudeste;33;RJ;33018;Rio de Janeiro;11601307;3260763,497;0,3109548;706058,3711;1,461051;0,2976742;0,13098473;0,8973156;0,14303360;0,4735690;0,153897273;0,3550021;0,3346317;0,17562919;0,17848194;0,30577041;0,32707088;0,16030648;0,156524366;1362,3378;0,066792070;0,014880887;0,018356466;0,11878146;0,2326796;0,017266622;0,021140178;68,24563;76,46604;50,47317;58,12764;33,20996;39,14826;17,57924;22,03894;271878;492154;2835388;6136708;344377;674879;2159093;5850665;200674;460000; 870790;101145;53325;3614257;6078659
3;Sudeste;35;SP;35001;Jales;  149197;  39167,999;0,2880615;  7647,9086;1,373614;0,2585550;0,17607467;0,9818416;0,11464992;0,6925497;0,051221261;0,5392852;0,5621078;0,12239858;0,13419612;0,19303912;0,19737389;0,14479184;0,106022392; 845,9813;0,090779783;0,006847380;0,014378258;0,08660652;0,1689402;0,008142731;0,016133679;72,68898;79,05573;54,27991;59,91221;36,07287;40,75126;19,64082;22,84016;  4177;  3171;  37892;  90630;  4607;  4055;  29416;  90673;  3046;  6254;  15515;  3415;  982;  50349;  87028
3;Sudeste;35;SP;35002;Fernandópolis;  104623;  28037,982;0,2899275;  5380,2987;1,345442;0,2587116;0,16204097;0,9672264;0,12145204;0,6806301;0,050593648;0,4952099;0,5097600;0,13439575;0,14917881;0,21697561;0,21708853;0,15307344;0,123705200; 981,3913;0,082904684;0,015607139;0,008523121;0,09043081;0,1818595;0,017829661;0,010888483;72,42465;78,42206;53,79766;60,20201;35,80836;41,03551;19,58448;23,26325;  2349;  2058;  29725;  62210;  2998;  2675;  22731;  61696;  1907;  3983;  10977;  2330;  474;  33368;  58486
3;Sudeste;35;SP;35003;Votuporanga;  139475;  37677,000;0,2954322;  7489,6112;1,380028;0,2557030;0,14692890;0,9940098;0,11047847;0,6822379;0,047628820;0,5007335;0,4991278;0,13763878;0,16691406;0,21730529;0,22914659;0,14351929;0,103369058; 946,9810;0,076798492;0,015788071;0,015918755;0,08441735;0,1772312;0,017854786;0,018553299;71,97671;77,99384;53,79073;59,65665;35,66467;40,38714;19,37954;22,43193;  2955;  2950;  27457;  82101;  3585;  3784;  20344;  82902;  2548;  5163;  11882;  2563;  697;  48332;  79889
3;Sudeste;35;SP;35004;São José do Rio Preto;  763534; 214137,000;0,3087229; 44561,6061;1,409978;0,2643297;0,13565979;0,9586935;0,12490633;0,6638524;0,049570418;0,4429652;0,4536894;0,15566964;0,16684500;0,23865792;0,24930708;0,16160542;0,129305383;1085,0406;0,049525594;0,008286608;0,009994932;0,08402416;0,1730661;0,010174115;0,011847304;72,76716;79,02361;54,06666;60,12972;35,89662;40,89036;19,54385;22,94164; 16077; 16977; 148302; 429599; 20286; 21572; 105012; 413234; 14442; 26232;  50192; 18907; 4083; 270203; 435110
3;Sudeste;35;SP;35005;Catanduva;  221465;  60065,000;0,3066345; 13582,9706;1,538130;0,2759403;0,13912827;0,9995215;0,13603440;0,6808476;0,047899339;0,5153771;0,5121664;0,14700280;0,15984980;0,21218321;0,23428304;0,12457530;0,092612826; 938,7291;0,065233831;0,008724266;0,009976768;0,09941138;0,2113488;0,010095049;0,011361753;70,73997;77,75802;51,95207;58,81539;34,05258;39,68807;18,45689;22,07389;  5729;  5442;  43748; 124454;  6624;  7373;  25968; 123945;  4690;  9645;  16601;  5113; 1230;  77579; 124377
3;Sudeste;35;SP;35006;Auriflama;   46367;  12188,752;0,2853931;  2622,8914;1,521028;0,2647516;0,14838176;1,0373934;0,14570927;0,6875884;0,052726965;0,5307934;0,5688294;0,13265833;0,14413599;0,21579150;0,21169592;0,12024595;0,075338655; 791,9766;0,069803365;0,008416473;0,009742726;0,08377604;0,1827506;0,010095913;0,011185436;73,16702;79,69437;54,42197;60,74780;36,49077;41,53733;20,47749;23,63697;  1124;   957;  13908;  28240;  1303;  1081;   9544;  27972;   766;  1512;   5852;   848;  194;  13983;  26255
3;Sudeste;35;SP;35007;Nhandeara;   65337;  17178,000;0,2953196;  3706,8999;1,498413;0,2491818;0,17099736;1,0035264;0,08940789;0,7672517;0,038720321;0,5360543;0,5664194;0,12513189;0,14003251;0,20434205;0,20740111;0,13335691;0,085966960; 956,6752;0,064717046;0,010592347;0,009294115;0,08005494;0,1837605;0,012104209;0,011313324;72,86820;79,71522;54,06408;60,87318;35,97844;41,52732;20,02008;23,59521;  2113;  1406;  14172;  38203;  2174;  1761;   8490;  38244;  1520;  2492;   5384;  1393;  291;  21918;  36635
3;Sudeste;35;SP;35008;Novo Horizonte;   79222;  20754,000;0,2942083;  4653,2672;1,559987;0,2766739;0,15355623;1,0137773;0,13195160;0,7553761;0,025009502;0,5825802;0,5772944;0,13880985;0,15058142;0,18518736;0,19765811;0,09215933;0,073775366; 832,7263;0,072704947;0,006931552;0,016677405;0,09905366;0,1903933;0,008667604;0,018730409;71,56974;78,50370;53,37620;59,47811;35,33570;40,36294;19,40253;22,81027;  2253;  1664;  14547;  45785;  2302;  1803;   9574;  46119;  1723;  2737;   5299;  1349;  350;  29398;  45157
3;Sudeste;35;SP;35009;Barretos;  135466;  37943,000;0,3037714;  8251,1829;1,486937;0,2829111;0,13462749;0,9462108;0,09562599;0,6896299;0,056288064;0,4211921;0,4533755;0,14828148;0,16641232;0,29058784;0,27111322;0,13892871;0,108581214;1017,6543;0,080431336;0,009736273;0,011497394;0,11605216;0,2187979;0,011510613;0,013460069;70,06282;76,51348;51,40636;57,62988;33,26883;38,46552;17,86073;21,30580;  2506;  2609;  27196;  76918;  3418;  3685;  19792;  73841;  2590;  4288;  10102;  2907;  779;  41042;  69848
3;Sudeste;35;SP;35010;São Joaquim da Barra;  211389;  58788,000;0,3118834; 13914,2343;1,594277;0,3065512;0,11020947;0,9886077;0,09698491;0,7457029;0,053819825;0,5264112;0,5292471;0,14042008;0,15693858;0,21993126;0,23018097;0,11175510;0,082199627; 900,3332;0,070438070;0,011146989;0,013890618;0,10211145;0,1837985;0,012040783;0,015357617;71,43079;77,55310;52,89128;58,67370;34,68687;39,44876;18,47820;21,97991;  4579;  4482;  45544; 118829;  5646;  4964;  35511; 116676;  4212;  7599;  19689;  4085; 1187;  61077; 108618
3;Sudeste;35;SP;35011;Ituverava;   95710;  25815,000;0,3123378;  6225,6127;1,623063;0,3098686;0,13672617;0,9755201;0,10893028;0,6884183;0,068906621;0,5093562;0,5221595;0,14553161;0,15851392;0,20978884;0,22621647;0,13428176;0,091923081;1148,8944;0,097158890;0,012085326;0,015626310;0,11144126;0,2112231;0,013666491;0,017745088;70,83661;77,55870;52,62939;58,85690;34,85930;39,73061;19,36994;22,55062;  1965;  1859;  23286;  53457;  2569;  2245;  17676;  51045;  1709;  2817;  10481;  2077;  498;  25912;  48567
3;Sudeste;35;SP;35012;Franca;  386704; 107892,000;0,2968246; 26045,9202;1,671710;0,3216959;0,10795643;0,9669583;0,12201485;0,6578520;0,054490552;0,4512650;0,4478074;0,15921387;0,17745436;0,25319119;0,26844097;0,13589842;0,106147577; 931,3417;0,078238897;0,013226638;0,015138693;0,09411120;0,1833714;0,016047151;0,017332443;71,65134;77,70312;53,29261;59,25576;35,08171;39,97636;18,94754;22,30786;  6434;  6971;  76608; 218520;  5399;  4894;  52776; 131031;  6688; 11506;  29201;  9866; 2110; 126645; 216405
3;Sudeste;35;SP;35013;Jaboticabal;  408199; 112082,000;0,3046341; 25309,4639;1,541583;0,2964250;0,13192387;0,9821932;0,13144416;0,6770434;0,066479549;0,5151323;0,5140114;0,14050833;0,15063147;0,22018677;0,23604813;0,12335487;0,098062413; 917,3223;0,079886303;0,008634074;0,011814768;0,09443412;0,1967252;0,010525427;0,013566236;71,66612;78,73953;53,04927;59,80140;34,90156;40,61251;19,17502;22,98396; 11247;  8735;  75451; 226525; 12302; 10077;  54334; 222683;  8797; 12170;  28664;  7912; 2646; 129003; 213743
3;Sudeste;35;SP;35014;Ribeirão Preto; 1032547; 293837,003;0,3201345; 65586,5190;1,480380;0,2911424;0,11236882;0,9612535;0,11273318;0,6454379;0,075896503;0,4145981;0,4185160;0,15450343;0,17134990;0,25615297;0,26279727;0,17205461;0,145176896;1299,6215;0,050508816;0,010047855;0,012176871;0,08577146;0,1848352;0,011539132;0,014521219;71,99840;79,23339;53,40248;60,34639;35,20356;41,04892;19,15473;23,23672; 23112; 29103; 179030; 533073; 28290; 37156; 114475; 497647; 19548; 39681;  69426; 24493; 6727; 309484; 534373
3;Sudeste;35;SP;35015;Batatais;  106345;  28551,000;0,3012154;  6593,6295;1,586514;0,3046359;0,13818237;0,9869771;0,07801781;0,7801209;0,041546779;0,5303725;0,5345663;0,12987519;0,16552316;0,20777500;0,19764670;0,13041048;0,101653217; 895,3108;0,083398631;0,009770638;0,015897307;0,08117799;0,1936868;0,010963849;0,018049142;71,42509;79,03895;53,07908;60,07953;34,96333;40,68846;19,12876;22,74535;  2570;  2576;  21271;  61309;  3414;  3242;  16221;  59971;  2455;  4301;   8714;  2348;  883;  29561;  57093
3;Sudeste;35;SP;35016;Andradina;  181710;  48086,000;0,2833049; 10472,9615;1,545162;0,2745326;0,14472193;1,0087998;0,13441838;0,6250386;0,075392280;0,4759795;0,4920977;0,14393375;0,16405676;0,23503029;0,24395866;0,14286114;0,097224899; 884,1996;0,085288720;0,011176463;0,012507968;0,09703539;0,1971731;0,013566950;0,014604580;71,56123;78,42671;53,13871;59,80733;35,20819;40,71247;19,36936;23,10309;  3731;  4042;  42830;  97853;  4857;  5065;  33009; 101589;  3508;  6372;  19863;  2445;  943;  54269;  97300
